20	106575	0,147075058995625
3E	61620	0,0850365013869147
30	45556	0,0628679464002318
35	42477	0,0586188813601424
38	35792	0,0493934835709259
3D	35480	0,0489629190069415
42	30601	0,0422298276361729
41	28863	0,0398313622124395
3B	27263	0,0376233388073914
32	24798	0,0342216027489891
40	24551	0,0338807391358348
3A	19694	0,0271780080868857
34	16380	0,0226046396091799
2C	16162	0,0223037964202421
3C	15925	0,0219767329533693
43	15443	0,0213115659025986
3F	13842	0,0191021624829223
4F	12472	0,0172115424423499
0A	12275	0,0169396795606033
33	11168	0,0154120033672357
4C	10491	0,0144777334639747
4B	10227	0,0141134096021418
37	9592	0,0132371003132633
31	9304	0,0128396561003547
2E	8389	0,0115769427155928
47	7340	0,0101293073706581
39	6211	0,00857127085547107
36	5456	0,007529359811214
48	5087	0,00702013441342478
45	4596	0,00634254723100065
65	4451	0,00614244510991817
14	4231	0,00583884189172405
4E	3495	0,00482315112540193
46	2179	0,00300705187474987
6E	2063	0,00284697017788389
73	2059	0,00284145011937127
69	1986	0,00274070905151595
61	1885	0,00260132757407229
72	1853	0,00255716710597132
75	1735	0,00239432537984903
6F	1724	0,00237914521893932
74	1637	0,00225908394628983
4D	1629	0,00224804382926459
49	1511	0,00208520210314229
6C	1313	0,00181195920676759
44	1206	0,001664297641555
2D	1147	0,00158287677849385
6D	1131	0,00156079654444337
63	921	0,00127099347253081
21	888	0,00122545298980169
64	870	0,0012006127264949
3F	809	0,00111643183417744
70	726	0,00100189062004057
76	618	0,000852849040199826
22	604	0,000833528835405655
28	542	0,000747967928460042
29	542	0,000747967928460042
3B	460	0,000634806728951327
51	431	0,00059478630473483
31	430	0,000593406290106675
68	416	0,000574086085312504
27	412	0,000568566026799884
E9	367	0,000506465368532906
3A	356	0,000491285207623201
62	316	0,000436084622496999
32	295	0,000407104315305742
71	293	0,000404344286049432
66	290	0,000400204242164967
4A	284	0,000391924154396037
67	221	0,000304983232822268
6A	217	0,000299463174309648
33	192	0,000264962808605771
30	184	0,000253922691580531
7A	183	0,000252542676952376
34	174	0,00024012254529898
35	173	0,000238742530670825
5D	166	0,00022908242827374
5B	165	0,000227702413645585
36	149	0,000205622179595104
78	146	0,000201482135710639
E8	143	0,000197342091826173
38	134	0,000184921960172778
37	127	0,000175261857775692
39	123	0,000169741799263072
E0	110	0,000151801609097056
EA	61	8,41808923174586E-05
79	60	8,28008776893035E-05
6B	41	5,65805997543574E-05
77	37	5,10605412417372E-05
E7	23	3,17403364475663E-05
E2	18	2,48402633067911E-05
60	11	1,51801609097056E-05
F4	11	1,51801609097056E-05
EE	8	1,10401170252405E-05
F6	6	8,28008776893035E-06
FC	4	5,52005851262023E-06
2A	3	4,14004388446517E-06
FB	2	2,76002925631012E-06
ED	1	1,38001462815506E-06
E4	1	1,38001462815506E-06
E5	1	1,38001462815506E-06
