20	127351	0,153810571117657
3E	73448	0,0887082066685749
35	52032	0,0628426289263056
30	51182	0,0618160254017945
38	43507	0,0525463994598858
3D	40247	0,0486090730011727
42	36572	0,0441705224687278
41	33926	0,0409747660853675
3B	32036	0,0386920829543959
32	29329	0,0354226526710412
40	28812	0,034798236174368
3A	21492	0,0259573681750492
34	19548	0,0236094655260498
3C	18226	0,022012795103222
3F	17659	0,0213279901639305
2C	17564	0,0212132521229557
43	17260	0,0208460903918365
4F	13369	0,0161466617872805
4B	12633	0,0152577439119392
33	12446	0,0150318911365467
4C	11936	0,0144159290218401
37	10771	0,0130088783088337
31	10672	0,0128893091924495
47	9128	0,0110245140843965
2E	8682	0,0104858491762413
39	6998	0,00845196642885698
2D	6948	0,00839157798623868
36	6700	0,00809205131085192
0A	6686	0,0080751425469188
48	5830	0,00704129240929354
45	5391	0,00651108188310488
4E	3650	0,00440835631113575
65	3294	0,00397839059969347
46	2483	0,00299889006042468
49	1868	0,00225611221621961
4D	1866	0,00225369667851488
73	1684	0,00203388274738427
61	1613	0,00194813115886629
69	1598	0,0019300146260808
44	1466	0,0017705891375685
6E	1445	0,00174522599166881
72	1400	0,00169087639331234
75	1338	0,00161599472446565
6F	1316	0,0015894238097136
74	1229	0,00148434791955776
6C	1142	0,00137927202940192
6D	863	0,00104230451959182
21	831	0,00100365591631611
3F	722	0,000872009111408222
64	699	0,000844230427803805
63	682	0,000823698357313584
29	564	0,000681181632734401
28	563	0,000679973863882035
70	558	0,000673935019620205
76	529	0,000638909722901592
3B	497	0,000600261119625882
22	480	0,00057972904913566
27	354	0,000427550173737549
E9	345	0,000416680254066256
31	344	0,00041547248521389
3A	335	0,000404602565542596
4A	322	0,000388901570461839
68	274	0,000330928665548273
66	256	0,000309188826205685
62	243	0,000293487831124928
71	227	0,000274163529487073
32	226	0,000272955760634707
78	198	0,00023913823276846
67	193	0,00023309938850663
30	181	0,000218606162278239
6A	166	0,000200489629492749
33	157	0,000189619709821456
34	152	0,000183580865559626
35	145	0,000175126483593064
38	142	0,000171503177035966
36	140	0,000169087639331234
E0	131	0,000158217719659941
37	111	0,000134062342612621
39	107	0,000129231267203158
7A	107	0,000129231267203158
E8	68	8,21282819608852E-05
EA	51	6,15962114706639E-05
79	44	5,31418295041022E-05
E7	36	4,34796786851745E-05
51	32	3,86486032757107E-05
6B	30	3,62330655709788E-05
77	22	2,65709147520511E-05
EE	19	2,29476081949532E-05
FB	14	1,69087639331234E-05
F4	10	1,20776885236596E-05
E2	10	1,20776885236596E-05
53	8	9,66215081892767E-06
F9	4	4,83107540946384E-06
EF	2	2,41553770473192E-06
16	1	1,20776885236596E-06
3E	1	1,20776885236596E-06
E4	1	1,20776885236596E-06
FC	1	1,20776885236596E-06
7B	1	1,20776885236596E-06
2F	1	1,20776885236596E-06
