20	67026	0,174695183932192
65	35125	0,091549075517236
74	26403	0,0688162346158457
61	24682	0,0643306557129229
6F	22983	0,0599024171562316
6E	20166	0,0525602464592336
69	18877	0,0492006234459463
68	18566	0,0483900394605837
73	17648	0,0459973831951083
72	16383	0,0427003132868008
64	14193	0,0369923424573987
6C	11986	0,031240063178636
75	8709	0,0226989579695262
0A	7886	0,0205539077445957
77	7529	0,0196234303080219
6D	6958	0,0181351876853787
2C	6578	0,0171447635231994
63	6475	0,0168763064476613
66	6106	0,0159145524585977
67	6017	0,0156825846942978
79	5945	0,0154949253793585
70	4943	0,012883333246454
62	4785	0,0124715253053373
2E	3870	0,0100866881779844
6B	2930	0,00763669156627762
22	2494	0,00650031015914552
76	2421	0,00631004446483212
27	1582	0,00412329216991508
2D	1375	0,00358377163946475
3B	664	0,00173063590443971
6A	502	0,0013084024458264
21	302	0,000787126570995168
71	295	0,000768881915376074
3F	280	0,000729786224763732
78	275	0,000716754327892951
31	122	0,000317978283647055
7A	94	0,000244999661170681
3A	88	0,000229361384925744
32	56	0,000145957244952746
30	43	0,000112074313088716
33	37	9,64360368437788E-05
29	34	8,86168987213103E-05
28	34	8,86168987213103E-05
2A	30	7,81913812246855E-05
34	27	7,0372243102217E-05
35	26	6,77658637280608E-05
2F	25	6,51594843539046E-05
38	23	5,99467256055922E-05
37	22	5,73403462314361E-05
36	21	5,47339668572799E-05
39	21	5,47339668572799E-05
5D	2	5,21275874831237E-06
5B	2	5,21275874831237E-06
5F	2	5,21275874831237E-06
40	2	5,21275874831237E-06
24	2	5,21275874831237E-06
23	1	2,60637937415618E-06
25	1	2,60637937415618E-06
