20	220704	0,214362721959009
3E	70503	0,0684773043817782
35	56102	0,054490074612804
30	53631	0,0520900715047466
42	46556	0,0452183507481677
38	44970	0,0436779197771523
3D	40060	0,0389089941354841
41	33691	0,0327229885526359
40	30573	0,0296945750799839
32	29380	0,0285358524138922
3C	27349	0,0265632072044772
3B	25752	0,0250120922859957
0A	22768	0,0221138287188393
3A	22327	0,0216854995522455
2D	20630	0,020037257838618
3F	20426	0,0198391191765202
34	19565	0,0190028574703132
4B	16450	0,0159773578015156
43	14150	0,0137434415131578
4F	14109	0,0137036195271479
37	10614	0,0103090380367955
4C	10328	0,010031255402678
39	10250	0,00995549650246411
2C	9701	0,00942227039711262
2E	8576	0,00832959395172021
31	8472	0,00822858208476838
47	8315	0,00807609301638918
33	8001	0,00777111487963076
65	6752	0,00655800120825733
74	5036	0,00489130540355212
36	4907	0,00476601183781379
45	4778	0,00464071827207546
73	4745	0,00460866642967729
44	4664	0,00452999372560903
4E	4599	0,00446686130876414
69	4596	0,00446394750490976
6F	4069	0,00395208929449039
6E	3992	0,00387730166222797
72	3912	0,00379960022611118
63	3818	0,00370830103867395
6C	3655	0,00354998436258598
61	3452	0,00335281696843962
46	3349	0,00325277636943925
75	3104	0,00301481572133157
64	2950	0,00286524045680674
22	2914	0,00283027481055419
4D	2729	0,0026505902395341
48	2654	0,00257774514317461
49	2652	0,00257580260727169
68	2398	0,00232910054760087
31	2314	0,00224751403967824
6D	2266	0,00220089317800816
70	2216	0,00215232978043517
2F	2172	0,00210959399057093
66	2043	0,0019843004248326
29	1621	0,00157442534931652
32	1606	0,00155985633004462
7C	1523	0,00147924109007345
30	1407	0,0013665740077041
28	1407	0,0013665740077041
3A	1355	0,00131606807422818
67	1226	0,00119077450848985
78	1222	0,00118688943668401
24	1115	0,0010829637658778
62	1031	0,00100137725795517
33	915	0,00088871017558582
2A	903	0,000877054960168301
76	849	0,000824606490789466
5F	834	0,000810037471517567
79	833	0,000809066203566107
77	821	0,000797410988148588
34	812	0,000788669576585449
35	744	0,000722623355886175
5C	638	0,000619668953031424
3B	625	0,000607042469662446
6B	608	0,000590530914487627
36	597	0,000579846967021568
3D	544	0,000528369765594193
39	524	0,000508944406564994
38	511	0,000496317923196015
37	493	0,000478835100069737
2B	385	0,000373938161312066
5B	380	0,000369081821554767
5D	353	0,000342857586865349
27	351	0,000340915050962429
23	308	0,000299150529049653
3E	295	0,000286524045680674
3F	273	0,000265156150748556
60	252	0,000244759523767898
5E	205	0,000199109930049282
6A	177	0,000171914427408405
26	167	0,000162201747893805
7B	153	0,000148603996573367
7D	152	0,000147632728621907
21	145	0,000140833852961687
3C	129	0,000125293565738329
40	105	0,000101983134903291
4A	93	9,03279194857719E-05
7A	86	8,35290438255525E-05
25	57	5,5362273233215E-05
71	40	3,88507180583965E-05
7E	23	2,2339162883578E-05
