20	2552	0,134734174541999
3E	1430	0,0754975978037062
30	1222	0,0645161290322581
35	1082	0,0571247558207064
38	941	0,0496805870862151
3D	891	0,0470408109392324
42	886	0,0467768333245341
41	799	0,0421836228287841
40	781	0,0412333034158703
0A	776	0,0409693258011721
32	721	0,038065572039491
3B	694	0,0366400929201204
3A	554	0,0292487197085687
34	515	0,0271896943139222
3F	465	0,0245499181669394
3C	460	0,0242859405522412
43	454	0,0239691674146032
2C	356	0,0187952061665171
4C	312	0,0164722031571723
37	296	0,0156274747901378
4F	294	0,0155218837442585
31	277	0,0146243598542844
47	256	0,0135156538725516
33	245	0,0129349031202154
4B	241	0,0127237210284568
2E	191	0,0100839448814741
39	189	0,00997835383559474
36	156	0,00823610157858614
2D	151	0,00797212396388786
45	145	0,00765535082624993
22	125	0,00659944036745684
48	98	0,00517396124808616
21	96	0,00506837020220685
4E	73	0,00385407317459479
4D	43	0,00227020748640515
46	39	0,00205902539464653
3A	30	0,00158386568818964
49	26	0,00137268359643102
44	14	0,000739137321155166
3F	10	0,000527955229396547
4A	5	0,000263977614698274
29	4	0,000211182091758619
28	4	0,000211182091758619
64	3	0,000158386568818964
65	3	0,000158386568818964
6D	3	0,000158386568818964
6F	3	0,000158386568818964
32	3	0,000158386568818964
37	3	0,000158386568818964
69	2	0,000105591045879309
6E	2	0,000105591045879309
2A	2	0,000105591045879309
34	2	0,000105591045879309
31	2	0,000105591045879309
39	2	0,000105591045879309
74	2	0,000105591045879309
36	1	5,27955229396547E-05
66	1	5,27955229396547E-05
6C	1	5,27955229396547E-05
61	1	5,27955229396547E-05
73	1	5,27955229396547E-05
76	1	5,27955229396547E-05
75	1	5,27955229396547E-05
72	1	5,27955229396547E-05
6A	1	5,27955229396547E-05
67	1	5,27955229396547E-05
